|Ted Cruz on Obama: "I think he's got more skills on the basketball court than I do" https://t.co/yBjSnIqeZ9 https://t.co/KwbcX5d9IM|`|0|`|20160502_23|`|CNNPolitics|
|Ted Cruz sidesteps whether he would support Donald Trump: "Nobody is going to get to 1,237" https://t.co/yBjSnIqeZ9 https://t.co/NmVrmQKDiA|`|0|`|20160502_23|`|CNNPolitics|
|CNN/ORC poll: Broad majorities agree front-runners Trump and Clinton will be the nominees https://t.co/4GqtmMscyH https://t.co/ggEFuMCN4l|`|0|`|20160502_23|`|CNNPolitics|
|Former Notre Dame football coach Lou Holtz endorses Donald Trump ahead of the #INPrimary https://t.co/1A3Qf97Wfa https://t.co/f5AvsIt9oq|`|0|`|20160502_23|`|CNNPolitics|
|Malia Obama plans to attend Harvard University after taking a gap year https://t.co/V6qBZLX2GM https://t.co/n3xV1FOGIr|`|0|`|20160502_22|`|CNNPolitics|
|Donald Trump mocks Ted Cruz for not helping VP pick Carly Fiorina when she fell off stage https://t.co/SEzgdqZkQX https://t.co/DSatACbuRT|`|0|`|20160502_22|`|CNNPolitics|
|RT @CNN: Peter Bergen answers your questions about the Bin Laden raid. #WeGotHim airs tonight 8p ET. https://t.co/jJvGpLNlQy https://t.co/l?|`|0|`|20160502_22|`|CNNPolitics|
|Josh Earnest defends Larry Wilmore's N-word use at White House Correspondents' Dinner https://t.co/py3my5v04H #WHCD https://t.co/Zydou6YXfe|`|0|`|20160502_22|`|CNNPolitics|
|CNN/ORC poll: Americans agree Hillary Clinton and Donald Trump are headed for a faceoff https://t.co/hPU9PNjr8v https://t.co/6MV3ktvBST|`|0|`|20160502_22|`|CNNPolitics|
|CNN gets unprecedented access to the White House to relive the bin Laden raid at 8 p.m. ET https://t.co/t3AmjGxe4K https://t.co/9OjTuT3oba|`|0|`|20160502_21|`|CNNPolitics|
|Bobby Jindal: How conservatives can win back voters from Donald Trump https://t.co/2sPjvBgF2W via @CNNOpinion https://t.co/k33YwMajS5|`|0|`|20160502_21|`|CNNPolitics|
|President Obama on Osama bin Laden's death: "The American people hadn't forgotten" https://t.co/9EmAKZyEXj https://t.co/wQeRaSe19e|`|0|`|20160502_21|`|CNNPolitics|
|Ted Cruz refuses to say he'll back Donald Trump if the billionaire gets the GOP nomination https://t.co/wP0Gqs2aVX https://t.co/E0z0G6pi7U|`|0|`|20160502_20|`|CNNPolitics|
|California GOP is unhappy its group will be staying 60 miles away from the RNC https://t.co/ZL1KbLtw0j https://t.co/nmpk9NRtyG|`|0|`|20160502_20|`|CNNPolitics|
|RT @jennagiesta: Inevitability: 91% of Republican voters in a new CNN/ORC Poll say Trump is likely to be the GOP nominee. https://t.co/43tX?|`|0|`|20160502_20|`|CNNPolitics|
|CNN/ORC poll: Americans agree Hillary Clinton and Donald Trump are headed for a faceoff https://t.co/UXizOd6i6H https://t.co/fqpKJ08R50|`|0|`|20160502_20|`|CNNPolitics|
|Donald Trump zeroes in on the #INPrimary, predicting a Ted Cruz takedown https://t.co/m3ofQ40ZcH via @ericbradner https://t.co/1iXELNNqD9|`|0|`|20160502_19|`|CNNPolitics|
|Ted Cruz spars with a Donald Trump supporter in Indiana https://t.co/ycmBZqG2YF via @betsy_klein https://t.co/A7fopHcQVR|`|0|`|20160502_19|`|CNNPolitics|
|Hillary Clinton outraises Bernie Sanders for the first time in 2016 https://t.co/IhOvu2AYJG https://t.co/pTPLvJWIhl|`|0|`|20160502_19|`|CNNPolitics|
|Donald Trump is painted as anti-woman in a new Senate ad aimed at ousting a Republican https://t.co/1OxrndGo58 https://t.co/8gUjiqQzli|`|0|`|20160502_18|`|CNNPolitics|
|.@peterbergencnn gets unprecedented access to the White House to relive the bin Laden raid https://t.co/oCcBQ8vN6J https://t.co/oCcBQ8vN6J|`|0|`|20160502_18|`|CNNPolitics|
|Political Prediction Market: Will Donald Trump's chances of winning the #INPrimary change? https://t.co/6mUFSKaTwq https://t.co/wvpQGHjKbu|`|0|`|20160502_18|`|CNNPolitics|
|Malia Obama plans to attend Harvard University after a gap year https://t.co/V6qBZLX2GM via @ericbradner https://t.co/9PUmO9C0zM|`|0|`|20160502_18|`|CNNPolitics|
|Bobby Jindal: How conservatives can win back voters from Trump https://t.co/2sPjvBgF2W via @CNNOpinion https://t.co/1CjayoBRcX|`|0|`|20160502_17|`|CNNPolitics|
|Poll: Donald Trump is way ahead of Ted Cruz in Indiana https://t.co/VJcqUxSpCn via @ericbradner https://t.co/rM3X9679pC|`|0|`|20160502_17|`|CNNPolitics|
