|RT @business: North Korea is "a big worry for all of us," President Obama says at G-7 summit https://t.co/rtGdkTBfUE https://t.co/c0iZi29U2x|`|0|`|20160526_09|`|new_bpolitics|
|RT @business: G-7 meeting has been "extremely productive" so far, President Obama says https://t.co/rtGdkTBfUE https://t.co/MDAAHLpAfa|`|0|`|20160526_09|`|new_bpolitics|
|Are there potential surprises in store for the Hillary Clinton email investigation? https://t.co/u6pHBGYSfc https://t.co/LPijk2uHco|`|0|`|20160526_09|`|new_bpolitics|
|Bernie Sanders is turning to marijuana to bolster his credentials in California https://t.co/1ULPPTEfoO https://t.co/I2kzwb62Se|`|0|`|20160526_08|`|new_bpolitics|
|The state of Texas is suing the Obama administration over its transgender bathroom directive https://t.co/6RPwJCuvYC https://t.co/ajeSvQrdWR|`|0|`|20160526_07|`|new_bpolitics|
|This Ohio town is an election battleground within a battleground https://t.co/ZlqxslYo7W https://t.co/mQZtFfa1Uj|`|0|`|20160526_06|`|new_bpolitics|
|Sanders Says ?I Look Forward? to Debating Trump in California https://t.co/I1jQJ7xpWs|`|0|`|20160526_05|`|new_bpolitics|
|A bill could put some chemicals used in household cleaning products under federal scrutiny https://t.co/J71Bzill3y https://t.co/sSrqPXZKfP|`|0|`|20160526_05|`|new_bpolitics|
|Hillary Clinton can?t shake her email issue with new report https://t.co/aMgXObijNc https://t.co/AO4R5l4E8p|`|0|`|20160526_04|`|new_bpolitics|
|Who will secure enough delegates to win the nomination? Here's the latest count https://t.co/Hmmve4guOw https://t.co/55nsompBZr|`|0|`|20160526_03|`|new_bpolitics|
|Standing next to Obama, Abe addresses death of woman near Okinawa military base https://t.co/redCYUWu0o https://t.co/ALtmkYUeTO|`|0|`|20160526_03|`|new_bpolitics|
|Sanders Says If Elected, He?ll Make Democratic Party ?Wide Open? https://t.co/1KH4Q1Gvp4|`|0|`|20160526_03|`|new_bpolitics|
|Clinton disregarded State Department guidelines for avoiding cybersecurity risk, audit finds https://t.co/WLQqIGUjt1 https://t.co/YSOdJvIpcE|`|0|`|20160526_03|`|new_bpolitics|
|Donald Trump, Paul Ryan Spoke By Phone This Evening https://t.co/g5isFPdLEp|`|0|`|20160526_02|`|new_bpolitics|
|Airlines are spending millions to cut TSA lines as Memorial Day weekend looms https://t.co/wIUV8Zue9A https://t.co/u3hzCkh0wE|`|0|`|20160526_02|`|new_bpolitics|
|GOP strategist @dansenor gives it a 30-40% chance that an independent candidate emerges soon https://t.co/IALFMydM8t https://t.co/b57tgl51XJ|`|0|`|20160526_02|`|new_bpolitics|
