|Communicating covertly goes quantum: https://t.co/OIdy8iu4U7|`|3|`|20160509_11|`|ScienceNews|
|For 7 hours today, Mercury will trek across the face of the sun and cast a shadow on Earth: https://t.co/xcLnggwy0E https://t.co/lFaBwnMQy7|`|3|`|20160509_10|`|ScienceNews|
|U.S. oil &amp; gas boom has reversed ethane emission decline, and one area is largely to blame: https://t.co/wBKcrI3bSo https://t.co/99ug8dM8Ro|`|3|`|20160509_01|`|ScienceNews|
|Man shoots up bathroom when occupant takes too long, police say https://t.co/sEpRycHg4S|`|5|`|20160509_10|`|HuffPostCrime|
|5 hunger strikers hospitalized 16 days into protest against SF police https://t.co/uos7NTKGl9|`|5|`|20160509_08|`|HuffPostCrime|
|At least 50 killed as bus crashes with fuel tanker in Afghanistan https://t.co/PZJLPh1UtU|`|5|`|20160509_06|`|HuffPostCrime|
|Australia?s hidden, deadly migrant crisis https://t.co/mReSlftBam|`|5|`|20160509_04|`|HuffPostCrime|
|Mexico drug Lord "El Chapo" moved to jail on U.S. border https://t.co/15qjqqtIat|`|5|`|20160509_02|`|HuffPostCrime|
|Suspect in Maryland shooting spree charged with murder https://t.co/cwkSLjJ490|`|5|`|20160509_00|`|HuffPostCrime|
|See how celebs like @TheRock paid tribute to their moms on #MothersDay ??https://t.co/hL7qmxL6f3 https://t.co/vMx44myOaG|`|4|`|20160509_02|`|YahooCelebrity|
