|b"Indiana talk radio isn't giving air cover to Ted Cruz https://t.co/NZQRoNyDGS via @ericbradner https://t.co/xb7hrlNciA"|`|0|`|20160501_11|`|CNNPolitics|
|b'Carly Fiorina praises Hillary Clinton in a video from 2008 https://t.co/gnys6Ljvri via @JuliaManch https://t.co/ki79ppyxTI'|`|0|`|20160501_11|`|CNNPolitics|
|b'The Delaware GOP chairman expects strong support for Donald Trump at the convention https://t.co/MgThCEL2wE https://t.co/F64cLs9eWk'|`|0|`|20160501_10|`|CNNPolitics|
|b'A Fort Bragg soldier is charged with the rape of a fellow soldier https://t.co/8LI1OsJ4rw https://t.co/iSFp3uKSB6'|`|0|`|20160501_10|`|CNNPolitics|
|b'Ted Cruz leans in to court female voters https://t.co/tsHnBgQUmN via @betsy_klein https://t.co/IIwZPPBsiJ'|`|0|`|20160501_09|`|CNNPolitics|
|b'Clinton: I have experience with "men who sometimes get off the reservation" like Trump https://t.co/5JXXNmUpoU https://t.co/hY7JhBbYd9'|`|0|`|20160501_09|`|CNNPolitics|
|b'The Pentagon says the U.S. bombing of a hospital in Afghanistan is not a "war crime" https://t.co/GyKWxJw7R8 https://t.co/JsROPElxjW'|`|0|`|20160501_08|`|CNNPolitics|
|b'Does Donald Trump run his own Twitter account? @DanScavino says, "It\'s generally Mr. Trump" https://t.co/In0oycPxWa https://t.co/6cr8SnB6sn'|`|0|`|20160501_08|`|CNNPolitics|
|b'Boom! The Obamas challenge the Queen and Prince Harry to the Invictus Games https://t.co/OpAZN9gW16 https://t.co/uWNqBoDUPu'|`|0|`|20160501_07|`|CNNPolitics|
|b'Michael Bloomberg urges college students to reject "demagogues" in the 2016 race https://t.co/MORfD4zCE1 https://t.co/55Ca6KpeKe'|`|0|`|20160501_06|`|CNNPolitics|
|b'Fact check: Was Hillary Clinton wrong on the marijuana research laws? https://t.co/vFASdwVBug via @jaketapper https://t.co/T6O8nPCPIR'|`|0|`|20160501_06|`|CNNPolitics|
|b"Ted Cruz's dramatic week https://t.co/Yez0xqJSuM via @DavidMarkDC https://t.co/IHnvO8Nl6b"|`|0|`|20160501_05|`|CNNPolitics|
|b'At the #WHCD, it was President Barack Obama vs. Donald Trump, the sequel https://t.co/IBJ4mRAiSY via @StCollinson https://t.co/3g0POeU4Jr'|`|0|`|20160501_05|`|CNNPolitics|
|b"Tim Kaine rejects rumors that he'll be sharing a Hillary Clinton ticket https://t.co/Fp4SlCFEmm via @treyzCNN https://t.co/2J3RVDA9sk"|`|0|`|20160501_05|`|CNNPolitics|
|b"Larry Wilmore's 10 best lines at the #WHCD https://t.co/Xk3E96qqBe via @Eugene_Scott https://t.co/H0ZtcMzQmo"|`|0|`|20160501_04|`|CNNPolitics|
|b'President Barack Obama drops the mic ? at #WHCD https://t.co/UNL0ISUK2t https://t.co/ouL9MFfwCy'|`|0|`|20160501_04|`|CNNPolitics|
|b"President Barack Obama's 10 best lines from the #WHCD https://t.co/eWulL5JTnn via @Eugene_Scott https://t.co/DWE6H7ny6o"|`|0|`|20160501_04|`|CNNPolitics|
|b'President Barack Obama drops the mic ? at #WHCD https://t.co/6OZtrg079U https://t.co/SSg0DuBT41'|`|0|`|20160501_03|`|CNNPolitics|
|b'Michael Bloomberg urges college students to reject "demagogues" in the 2016 race https://t.co/MORfD4zCE1 https://t.co/YngQnmpjZK'|`|0|`|20160501_03|`|CNNPolitics|
|b'Larry Wilmore: "Bernie\'s so old, his first campaign slogan was \'Fire\'" https://t.co/6OZtrfIwim #WHCD https://t.co/NkbEYtLjcJ'|`|0|`|20160501_02|`|CNNPolitics|
|b'Obama drops the mic #WHCD https://t.co/6OZtrfIwim https://t.co/xk22IM53E3'|`|0|`|20160501_02|`|CNNPolitics|
|b'Obama on Trump missing #WHCD: "Is he at home eating a Trump steak, tweeting out insults to Angela Merkel?" https://t.co/DWE6H7ny6o'|`|0|`|20160501_02|`|CNNPolitics|
|b'Obama: "You know I\'ve got to talk about Trump" https://t.co/6OZtrfIwim #WHCD https://t.co/hIfJf97ALC'|`|0|`|20160501_02|`|CNNPolitics|
|b'Obama: When asked to check steak or fish, a bunch of you wrote Paul Ryan https://t.co/6OZtrfIwim #WHCD https://t.co/vs2ODvxTXl'|`|0|`|20160501_02|`|CNNPolitics|
|b'Obama: Clinton trying to appeal to young voters is like your old relative signing up for Facebook #WHCD https://t.co/vayrbvEmj3'|`|0|`|20160501_02|`|CNNPolitics|
