|b"CNN's @jimsciutto visits a nuclear submarine as deep-sea tensions with Russia grow https://t.co/JX5ozTZ7uV https://t.co/OzaHu3rQsT"|`|0|`|20160505_11|`|CNNPolitics|
|b'RT @NewDay: Here are your late-night laughs! "Donald Trump" sounds of on latest victory on \'The Tonight Show\' https://t.co/HOV78e8j78'|`|0|`|20160505_11|`|CNNPolitics|
|b'Watch the Obamas dance with stormtroopers, R2-D2 on #StarWarsDay https://t.co/LgLO3JDK4O #MayThe4thBeWithYou https://t.co/Xd2ySNBYs0'|`|0|`|20160505_11|`|CNNPolitics|
|b"Why Hillary Clinton isn't pushing Bernie Sanders to exit the race https://t.co/AZ57Vtf5lv https://t.co/QdOVXXKZ07"|`|0|`|20160505_10|`|CNNPolitics|
|b"Sanders can't win the nomination with pledged delegates, but aides hope he can block Clinton https://t.co/YiJ2zhzdlp https://t.co/jZj8atBq2z"|`|0|`|20160505_10|`|CNNPolitics|
|b'With Trump in, George W. Bush will not "participate" in the White House contest https://t.co/oMNXIgPh7u https://t.co/TVJkr6ERqK'|`|0|`|20160505_09|`|CNNPolitics|
|b'A Ted Cruz donor sat on $9 million in a super PAC https://t.co/YzqC9O6VCo via @teddyschleifer https://t.co/53gtxdFEtg'|`|0|`|20160505_09|`|CNNPolitics|
|b"Donald Trump's white voter problem https://t.co/J7qkGKcD2U via @niaCNN https://t.co/Ke9AAW6AhI"|`|0|`|20160505_08|`|CNNPolitics|
|b'Mitch McConnell is "committed to supporting" Donald Trump https://t.co/V838Kn9Cze via @ericbradner https://t.co/iTBvkRTBD3'|`|0|`|20160505_08|`|CNNPolitics|
|b"President Barack Obama takes a sip of water in #Flint as he assesses the city's water crisis https://t.co/Z7RqeVYVdL https://t.co/rQOCgU4h2R"|`|0|`|20160505_07|`|CNNPolitics|
|b'Donald Trump begins weighing vice president options https://t.co/fpyqMosWLt https://t.co/zFmuJu1Cnu'|`|0|`|20160505_07|`|CNNPolitics|
|b'Hillary Clinton turns her attention to Trump after he claims the presumptive nominee mantle https://t.co/wMIg1bXE6M https://t.co/3ur4oDyXck'|`|0|`|20160505_06|`|CNNPolitics|
|b'Mike Huckabee says he\'s "all in" for Donald Trump https://t.co/GsuM9tohek via @TalKopan https://t.co/56BUPfa0mi'|`|0|`|20160505_06|`|CNNPolitics|
|b'Donald Trump says he will "mostly likely" fundraise in the general election https://t.co/4FR2JHGTDP https://t.co/NnXCIe8Cl8'|`|0|`|20160505_05|`|CNNPolitics|
|b'The Republican Party wakes up to a Donald Trump ? the presumptive nominee https://t.co/cUYE4VcMwX via @mj_lee https://t.co/uhPc1BA4rw'|`|0|`|20160505_05|`|CNNPolitics|
|b'Donald Trump is the presumptive GOP nominee, and four other takeaways from the #INPrimary https://t.co/PWEoOb3EBY https://t.co/HEOSs71vNR'|`|0|`|20160505_04|`|CNNPolitics|
|b"Donald Trump's win ends the talk of contested GOP convention https://t.co/5lYMUQU3Cq via @moody https://t.co/dmMALbTHdO"|`|0|`|20160505_04|`|CNNPolitics|
|b'The road to 270: The electoral college map https://t.co/S5WRMSix2A via @DavidChalian https://t.co/lGryMyAiQ0'|`|0|`|20160505_03|`|CNNPolitics|
|b'Inside the Ted Cruz meltdown https://t.co/0U0KeNLaD5 via @ericbradner &amp; @mj_lee https://t.co/A8yHqhtnlW'|`|0|`|20160505_03|`|CNNPolitics|
