|Sen. John Barrasso says Donald Trump should release his tax returns https://t.co/kIaQZOEIZc https://t.co/PywJ6RglDs|`|0|`|20160516_23|`|CNNPolitics|
|Hillary Clinton just wrapped up an event in Kentucky. CNN's @danmericaCNN is live here: https://t.co/VgAXTL6LDB|`|0|`|20160516_23|`|CNNPolitics|
|RT @AC360: John Kasich! Can his party unite? Will he endorse Donald Trump? #AC360 Exclusive at 8pm ET. https://t.co/YZ32bCBsdM https://t.co?|`|0|`|20160516_23|`|CNNPolitics|
|Gov. Abbott: Obama turns the "Constitution on its head" with transgender bathroom guidance https://t.co/NjmmPB2TQD https://t.co/CORO0DC2P4|`|0|`|20160516_23|`|CNNPolitics|
|Mark Cuban: Donald Trump could "turn Wall Street up and down" https://t.co/OEPSltuX9j https://t.co/tjCbmfrLQk|`|0|`|20160516_23|`|CNNPolitics|
|Mark Cuban: The request for me to run for president was a "ridiculous effort" https://t.co/OEPSltuX9j https://t.co/23s9pyM5qT|`|0|`|20160516_23|`|CNNPolitics|
|RNC chief Reince Priebus on Donald Trump's VP pick: "Diversity is important" https://t.co/91nAvAPH9J https://t.co/H0KpHIBDSD|`|0|`|20160516_22|`|CNNPolitics|
|Poll: Donald Trump leads Hillary Clinton by just 4 points in deep-red Georgia https://t.co/j1lIGgM6Xl https://t.co/lyFPuLPbIf|`|0|`|20160516_22|`|CNNPolitics|
|A college Jane Sanders once headed is closing its doors, citing a land deal from her tenure https://t.co/6QVxJwdEeE https://t.co/qme0i9vcJS|`|0|`|20160516_22|`|CNNPolitics|
|Feds: The engineer of a derailed Amtrak train that killed 8 was distracted before the crash https://t.co/jROAOcpjrs https://t.co/qt0mB8Ygl8|`|0|`|20160516_22|`|CNNPolitics|
|Harry Reid blames Bernie Sanders' "people" for the Nevada Democratic convention's chaos https://t.co/fTLLrEOV4d https://t.co/28F2qZeztP|`|0|`|20160516_21|`|CNNPolitics|
|The House and Senate are on a collision course over how to deal with #Zika https://t.co/4tLG58b5iZ https://t.co/yWy8POLQiX|`|0|`|20160516_21|`|CNNPolitics|
|RT @zbyronwolf: We tried to interview the head of the "worst" charity for veterans. He sped off in his Rolls https://t.co/KiwUBAqA1U https:?|`|0|`|20160516_21|`|CNNPolitics|
|How Donald Trump turned the tables on The New York Times https://t.co/5gihHVxhyD via @DylanByers &amp; @brianstelter https://t.co/YCrRjWyoik|`|0|`|20160516_21|`|CNNPolitics|
|Sen. Barrasso: A third party presidential bid is "a fool's errand" https://t.co/6OZtrfIwim https://t.co/cXaY6mS6Zv|`|0|`|20160516_21|`|CNNPolitics|
|Clinton ? looking to put Sanders away ? commits to Kentucky ahead of #primaryday https://t.co/TMspqWypjA https://t.co/04eo4opd4y|`|0|`|20160516_21|`|CNNPolitics|
|We run the numbers on past independent candidates, and more, in the CNN Politics app: https://t.co/YFB2nB0sXZ https://t.co/eM7uT48NAn|`|0|`|20160516_21|`|CNNPolitics|
|Planning a North Korea trip? Don't, says the State Department https://t.co/DeSYvMevJn via @NicoleCNN https://t.co/EQ1DaslAq0|`|0|`|20160516_21|`|CNNPolitics|
|The "worst" charity for veterans is run by a VA employee https://t.co/ZPTe8ZCcWs https://t.co/BR12yjko1Z|`|0|`|20160516_20|`|CNNPolitics|
|Obama says the transgender bathroom guidance is to ensure children are treated with dignity https://t.co/WOZKf8tJuv https://t.co/BVd7Q9LPqM|`|0|`|20160516_20|`|CNNPolitics|
|On the #AxeFiles, @Michael_Nutter says Hillary Clinton will face an authenticity challenge https://t.co/LQLQmAF8a1 https://t.co/c7gouDtOeT|`|0|`|20160516_20|`|CNNPolitics|
|RT @Aleksander_Lee: .@THEKINGDMC of @OfficialRunDMC talks gun control and 2016 politics https://t.co/rWA0tOz8xx https://t.co/VjkW2Xq4Pb|`|0|`|20160516_19|`|CNNPolitics|
|Hillary Clinton mocks Donald Trump in a hypothetical general election debate https://t.co/cyGFbR0vB6 https://t.co/8xub7b3JtB|`|0|`|20160516_19|`|CNNPolitics|
|#Breaking: John Kasich says he will not mount a third-party bid for the White House https://t.co/LhUiiWBEaE https://t.co/jAIHVHupRi|`|0|`|20160516_19|`|CNNPolitics|
|#SCOTUS sends a case challenging the Obamacare contraceptive mandate back to the lower court https://t.co/v33EQnFOeZ https://t.co/vVwILlMXO4|`|0|`|20160516_19|`|CNNPolitics|
|This mural of Donald Trump and Vladimir Putin kissing is sparking attention around the world https://t.co/i3y8gmtHCf https://t.co/HS8SE6vvab|`|0|`|20160516_18|`|CNNPolitics|
|Paul Ryan and Donald Trump move to forge a consensus around an election-year platform https://t.co/wsR6lyCt5A https://t.co/WRvNhQ92ci|`|0|`|20160516_18|`|CNNPolitics|
|Poll: Donald Trump leads Hillary Clinton by just 4 points in deep-red Georgia https://t.co/j1lIGgM6Xl https://t.co/GTDTFckSFI|`|0|`|20160516_18|`|CNNPolitics|
|Donald Trump's rough few days https://t.co/icqfP6j2cM via @RachelSmolkin https://t.co/nFy30U7OWd|`|0|`|20160516_18|`|CNNPolitics|
|Mark Zuckerberg invites Glenn Beck to a meeting at Facebook https://t.co/YKcXBtpgSa via @brianstelter https://t.co/gq1x5z07kw|`|0|`|20160516_17|`|CNNPolitics|
|Gov. Abbott: Obama turns the "Constitution on its head" with transgender bathroom guidance https://t.co/NjmmPB2TQD https://t.co/W13mDrinf3|`|0|`|20160516_17|`|CNNPolitics|
|#SCOTUS sends a case challenging the Obamacare contraceptive mandate back to the lower court https://t.co/v33EQnFOeZ https://t.co/3KV9y1CWkz|`|0|`|20160516_17|`|CNNPolitics|
|On the #AxeFiles, @Michael_Nutter says Hillary Clinton will face an authenticity challenge https://t.co/LQLQmAF8a1 https://t.co/W4eRZK8JOe|`|0|`|20160516_17|`|CNNPolitics|
|Sen. Jeff Merkley says Bernie Sanders will "absolutely not" run as an independent https://t.co/yAK6tzN3Cc https://t.co/bv5UmK1z5I|`|0|`|20160516_16|`|CNNPolitics|
|While slamming the media, Ben Carson says Walter Cronkite was a "left-wing radical" but fair https://t.co/vMwG0OTiUP https://t.co/HTTXwbYECu|`|0|`|20160516_16|`|CNNPolitics|
|Angelina Jolie slams Donald Trump for his anti-Muslim comments https://t.co/gIYDmKqLvb https://t.co/mTNFwRq0nk|`|0|`|20160516_16|`|CNNPolitics|
|.@THEKINGDMC of @OfficialRunDMC tackles black-on-black crime, police brutality in a new song https://t.co/YMy9bS4xQj https://t.co/X2Cyf8QLi4|`|0|`|20160516_16|`|CNNPolitics|
|Donald Trump's rough few days https://t.co/icqfP6AD4k via @RachelSmolkin https://t.co/QOZsgowuUG|`|0|`|20160516_15|`|CNNPolitics|
|President Obama awards the Medal of Valor to 13 police officers https://t.co/6OZtrfIwim https://t.co/M4sneU1HW3|`|0|`|20160516_15|`|CNNPolitics|
|A GOP investigator says, "nothing could have affected what occurred in Benghazi" https://t.co/wlnm8ycnzC https://t.co/9WA7qjHJoO|`|0|`|20160516_15|`|CNNPolitics|
|RT @Deena_CNN: Run-DMC's @THEKINGDMC tackles black-on-black crime and says, "It's not all good in the hood" https://t.co/0RW16fT4QK https:/?|`|0|`|20160516_15|`|CNNPolitics|
|A top Donald Trump aide is meeting with Mark Zuckerberg https://t.co/l761oYrPXT via @CNNMoney https://t.co/bo1KZ33e8d|`|0|`|20160516_15|`|CNNPolitics|
|On the #AxeFiles, @Michael_Nutter says Hillary Clinton will face an authenticity challenge https://t.co/LQLQmAF8a1 https://t.co/DeBSLMXYp5|`|0|`|20160516_15|`|CNNPolitics|
|#SCOTUS sends a case challenging the Obamacare contraceptive mandate back to the lower court https://t.co/v33EQnFOeZ https://t.co/IFbyfi6C2N|`|0|`|20160516_14|`|CNNPolitics|
|#Breaking: #SCOTUS avoids issuing a major ruling on a challenge to the Affordable Care Act's contraceptive mandate https://t.co/6OZtrfIwim|`|0|`|20160516_14|`|CNNPolitics|
|Gov. Abbott: Obama turns the "Constitution on its head" with transgender bathroom guidance https://t.co/NjmmPB2TQD https://t.co/v0kKs59Pfy|`|0|`|20160516_14|`|CNNPolitics|
|RT @diannaheitz: It?s been a strange couple of days for Donald Trump https://t.co/HTY9Af2R25 https://t.co/3ncMtay6j9|`|0|`|20160516_14|`|CNNPolitics|
|Poll: Donald Trump leads Hillary Clinton by just 4 points in deep-red Georgia https://t.co/j1lIGgM6Xl https://t.co/Q4JEd18S6n|`|0|`|20160516_14|`|CNNPolitics|
|RT @News_with_Love: The 2016 election, by the numbers and on the go: The CNN Politics app https://t.co/vTbk140C0X https://t.co/zaYxLwLxIu|`|0|`|20160516_14|`|CNNPolitics|
|Democrats say the former Benghazi GOP investigator contradicts Trey Gowdy https://t.co/wlnm8ycnzC https://t.co/dI2eWPTxJs|`|0|`|20160516_13|`|CNNPolitics|
|Sen. Jeff Merkley says Bernie Sanders will "absolutely not" run as an independent https://t.co/yAK6tzN3Cc https://t.co/KimxZ0nsnx|`|0|`|20160516_13|`|CNNPolitics|
|Sen. Jeff Merkley says Bernie Sanders will "absolutely not" run as an independent https://t.co/yAK6tzN3Cc https://t.co/aJJErgviQP|`|0|`|20160516_13|`|CNNPolitics|
|Hillary Clinton says she'll name Bill as economy czar https://t.co/iiTjiH3grJ via @CNNMoney https://t.co/5fxoIb1okb|`|0|`|20160516_13|`|CNNPolitics|
|RT @CNN: Hillary Clinton says she'll name Bill as economy czar https://t.co/JEwfEOOnYp https://t.co/a2XOLhGhp3|`|0|`|20160516_12|`|CNNPolitics|
|On the #AxeFiles, @Michael_Nutter says Hillary Clinton will face an authenticity challenge https://t.co/LQLQmAF8a1 https://t.co/2tzRZwEFgU|`|0|`|20160516_12|`|CNNPolitics|
|RT @DavidWright_CNN: .@SenJeffMerkley previews Oregon primary, says Sanders will 'absolutely not' make independent bid https://t.co/QW2PU9Q?|`|0|`|20160516_12|`|CNNPolitics|
|Sign up for the @CNNPolitics Nightcap for the latest news &amp; political buzz https://t.co/N8UVw7pyzT https://t.co/Ti800HbbUZ|`|0|`|20160516_12|`|CNNPolitics|
|This mural of Donald Trump and Vladimir Putin kissing is sparking attention around the world https://t.co/i3y8gmtHCf https://t.co/aTW7bBvWto|`|0|`|20160516_12|`|CNNPolitics|
|Donald Trump's rough few days https://t.co/icqfP6j2cM via @RachelSmolkin https://t.co/qSccnkw439|`|0|`|20160516_12|`|CNNPolitics|
|Americans break record for working past 65 https://t.co/5jRwraq8Dr https://t.co/IicDxiLuuJ|`|1|`|20160516_23|`|YahooFinance|
|5 savvy tricks for your next salary negotiation from an ex-recruiter https://t.co/M8wPWScznV https://t.co/CTdobvFxvy|`|1|`|20160516_22|`|YahooFinance|
|Your computer get hacked? Ok, here's what you need to do immediately https://t.co/iAy5bjrWM5 https://t.co/2IaG39kCS8|`|1|`|20160516_22|`|YahooFinance|
|.@RaoulGMI says today's stock market is behaving the way it did back in 2000
https://t.co/FJysWI5CtX $GSPC $DJI https://t.co/h6kmBQaQ5N|`|1|`|20160516_21|`|YahooFinance|
|RT @BJonesCooper: It's not too late to book a #MemorialDay trip! Check out these low fares from @Hopper! https://t.co/XXLOmQK8a3 https://t.?|`|1|`|20160516_21|`|YahooFinance|
|RT @readDanwrite: Michael Burry from The Big Short just dumped BofA and Citi https://t.co/XvajkeA9YF @SallyPancakes|`|1|`|20160516_21|`|YahooFinance|
|The real-life hero of 'The Big Short? dumped a bunch of bank stocks @SallyPancakes https://t.co/QgO90SbqCV https://t.co/ahSmjPPOHN|`|1|`|20160516_21|`|YahooFinance|
|Twitter is reportedly planning a big change that will make it friendlier to new users https://t.co/oxNPntffs0 https://t.co/0fS8UsaR9i|`|1|`|20160516_20|`|YahooFinance|
|Verizon, striking unions set talks after meeting with U.S. official https://t.co/MzWXhRZ1hJ $VZ https://t.co/fdAXhGZLka|`|1|`|20160516_20|`|YahooFinance|
|RT @readDanwrite: ESPN's new ad campaign, which mocks Netflix and Instagram, misses the mark for one big reason https://t.co/RvdjtVay9P|`|1|`|20160516_20|`|YahooFinance|
|There's one glaring contradiction in ESPN's new ad campaign https://t.co/qDqvu520Rg by @readDanwrite $DIS https://t.co/1UKdLPGmI9|`|1|`|20160516_20|`|YahooFinance|
|Ex-CEO Ron Johnson says J.C. Penney should have stuck with his plan https://t.co/4VApmMhAym $JCP https://t.co/Gk4qVjodum|`|1|`|20160516_20|`|YahooFinance|
|Today?s #Stocks Winners: $TEX, $ANAC, $TPUB https://t.co/Lc4AtLmn3l https://t.co/26ub0FeOb3|`|1|`|20160516_20|`|YahooFinance|
|Today?s #Stocks Losers: $SHAK, $ADRO, $RRC https://t.co/Lc4AtL4MbN https://t.co/wFffp1R2nv|`|1|`|20160516_20|`|YahooFinance|
|U.S. Markets at the Closing Bell: https://t.co/Lc4AtL4MbN #stocks https://t.co/ULXqqFBG7L|`|1|`|20160516_20|`|YahooFinance|
|LIVE NOW: Stocks surge following 3-week losing streak ? We break it all down, watch https://t.co/Lc4AtL4MbN https://t.co/85leD2pWDs|`|1|`|20160516_20|`|YahooFinance|
|10 MIN: Watch @JenSaidIt @serwer &amp; @sager break down today's top news &amp; stocks action https://t.co/Lc4AtLmn3l https://t.co/QLQwmmMTnH|`|1|`|20160516_19|`|YahooFinance|
|.@BoonePickens thinks oil is going even higher.
https://t.co/7xHRdSqzd7 https://t.co/7u97nULnuX|`|1|`|20160516_19|`|YahooFinance|
|RT @AlexisTVNews: Warren Buffett bets big on tech. I discuss with @serwer @nicoleusinclair https://t.co/Sh1CzG4Jx5|`|1|`|20160516_19|`|YahooFinance|
