|The "worst" charity for veterans is run by a VA employee https://t.co/ZPTe8ZCcWs https://t.co/h4ng6eWWGh|`|0|`|20160517_11|`|CNNPolitics|
|Hillary Clinton ? looking to put Bernie Sanders away ? commits to Kentucky https://t.co/TMspqWQ0Ia #PrimaryDay https://t.co/y94gVld9el|`|0|`|20160517_11|`|CNNPolitics|
|The New York Times stands by Trump story; Trump's attorney says lawsuit is a "possibility" https://t.co/7LE86mEQQh https://t.co/6qOlQ1jxdN|`|0|`|20160517_11|`|CNNPolitics|
|What to watch in Kentucky and Oregon on #PrimaryDay https://t.co/8KsRH7ejDZ via @ericbradner https://t.co/GrNELIYArt|`|0|`|20160517_11|`|CNNPolitics|
|Donald Trump's dodge on women: Blame the media. For more updates, sign up for Nightcap: https://t.co/N8UVw77Xbj https://t.co/5vp7ilEVDd|`|0|`|20160517_10|`|CNNPolitics|
|Conservatives in a secretive group "slow walk" Trump support https://t.co/8Ab9npihOd via @jaketapper &amp; @StCollinson https://t.co/lXPmeQO9j6|`|0|`|20160517_10|`|CNNPolitics|
|The U.S. and its allies say they're open to providing Libya's government with weapons https://t.co/nNJbBmyW7u https://t.co/H4MN86Pz2S|`|0|`|20160517_10|`|CNNPolitics|
|If the Democratic Party changed its superdelegate rules, Clinton would still lead Sanders https://t.co/AphUzw4dWj https://t.co/y0PpHnPFQX|`|0|`|20160517_09|`|CNNPolitics|
|Kasich: "I don't know" if I'll endorse Trump https://t.co/LhUiiWk2M4 https://t.co/8YbYDXXnAj|`|0|`|20160517_09|`|CNNPolitics|
|RNC chief Reince Priebus on Donald Trump's VP pick: "Diversity is important" https://t.co/91nAvB7i1h https://t.co/LeHjyCTJN5|`|0|`|20160517_09|`|CNNPolitics|
|The House and Senate are on a collision course over how to deal with #Zika https://t.co/4tLG57TtUp https://t.co/lZBkAPzDIo|`|0|`|20160517_08|`|CNNPolitics|
|Clinton ? looking to put Sanders away ? commits to Kentucky ahead of #primaryday https://t.co/TMspqWypjA https://t.co/FPKO9FoTeW|`|0|`|20160517_08|`|CNNPolitics|
|Planning a North Korea trip? Don't, says the State Department https://t.co/DeSYvMw6AV via @NicoleCNN https://t.co/ZqtZLyBD6h|`|0|`|20160517_07|`|CNNPolitics|
|The "worst" charity for veterans is run by a VA employee https://t.co/ZPTe8ZkBxS https://t.co/3dhidbdY6d|`|0|`|20160517_07|`|CNNPolitics|
|Obama says the transgender bathroom guidance is to ensure children are treated with dignity https://t.co/WOZKf8Lkm3 https://t.co/uTJ8dclrqt|`|0|`|20160517_06|`|CNNPolitics|
|Hillary Clinton mocks Donald Trump in a hypothetical general election debate https://t.co/cyGFbQIUcw https://t.co/ccqtiMDfYj|`|0|`|20160517_06|`|CNNPolitics|
|#SCOTUS sends a case challenging the Obamacare contraceptive mandate back to the lower court https://t.co/v33EQnXp6x https://t.co/8RTVr5jrPu|`|0|`|20160517_05|`|CNNPolitics|
|Gov. Abbott: Obama turns the "Constitution on its head" with transgender bathroom guidance https://t.co/NjmmPB2TQD https://t.co/YnDyELHpP6|`|0|`|20160517_05|`|CNNPolitics|
|Sen. Jeff Merkley says Bernie Sanders will "absolutely not" run as an independent https://t.co/yAK6tA4EtK https://t.co/yekVNmj8c3|`|0|`|20160517_04|`|CNNPolitics|
|Hillary Clinton says she'll name Bill as economy czar https://t.co/iiTjiH3grJ via @CNNMoney https://t.co/b2LF4r27UW|`|0|`|20160517_04|`|CNNPolitics|
|On the #AxeFiles, @Michael_Nutter says Hillary Clinton will face an authenticity challenge https://t.co/LQLQmAF8a1 https://t.co/kh5wv1MG1B|`|0|`|20160517_03|`|CNNPolitics|
|Donald Trump says London's new mayor Sadiq Khan made "very rude statements" about him https://t.co/nvrRkGO3QK https://t.co/2xF4hyPF8a|`|0|`|20160517_02|`|CNNPolitics|
|A pro-Hillary Clinton super PAC will start airing general election ads on Wednesday https://t.co/xOx3Zm5jFg https://t.co/A42oDf3J2S|`|0|`|20160517_02|`|CNNPolitics|
|.@THEKINGDMC of @OfficialRunDMC tackles black-on-black crime, police brutality in a new song https://t.co/YMy9bSm8HR https://t.co/wWRhoMnpDe|`|0|`|20160517_02|`|CNNPolitics|
|The U.S. and its allies say they're open to providing Libya's government with weapons https://t.co/nNJbBmyW7u https://t.co/vF28LfAHDp|`|0|`|20160517_01|`|CNNPolitics|
|RT @JDiamond1: 12 sure-fire ways to torpedo your campaign ? unless you're @realDonaldTrump https://t.co/ero3r0cJdL|`|0|`|20160517_01|`|CNNPolitics|
|12 sure-fire ways to torpedo your campaign ? unless you're Donald Trump https://t.co/lSvHY42jdC via @JDiamond1 https://t.co/DnKenTsTUw|`|0|`|20160517_01|`|CNNPolitics|
|A GOP investigator says, "nothing could have affected what occurred in Benghazi" https://t.co/wlnm8ycnzC https://t.co/ftM5B3dXaK|`|0|`|20160517_01|`|CNNPolitics|
|If the Democratic Party changed its superdelegate rules, Clinton would still lead Sanders https://t.co/AphUzw4dWj https://t.co/Eg6Owtuqo2|`|0|`|20160517_00|`|CNNPolitics|
|For a recap of the day's news and buzz, catch CNN Politics #Nightcap https://t.co/cW9VscJrHQ https://t.co/4CzLiOIYm9|`|0|`|20160517_00|`|CNNPolitics|
|John Kasich says he's not interested in being Donald Trump's running mate https://t.co/LhUiiWBEaE https://t.co/ao4yCaUhz6|`|0|`|20160517_00|`|CNNPolitics|
|John Kasich: If I was president, and Paul Ryan was speaker, it could've "changed everything" https://t.co/LhUiiWBEaE https://t.co/jq8DvgLazN|`|0|`|20160517_00|`|CNNPolitics|
|John Kasich: "I don't know" if I'll endorse Donald Trump https://t.co/LhUiiWBEaE https://t.co/8YbYDXFMIL|`|0|`|20160517_00|`|CNNPolitics|
|John Kasich says he will not mount a third-party bid for the White House https://t.co/LhUiiWBEaE https://t.co/jAIHVHupRi|`|0|`|20160517_00|`|CNNPolitics|
|China's No. 3 leader to "listen" to Hong Kong demands as independence calls grow https://t.co/yfsJiXbyz8 https://t.co/oR1RIIrqM5|`|1|`|20160517_11|`|YahooFinance|
|Gen. Wesley Clark reveals the five biggest threats to the U.S. economy https://t.co/anBWhzogBQ https://t.co/RC4rtwP6ZW|`|1|`|20160517_11|`|YahooFinance|
|Lending Club under probe by U.S. Justice Dept, receives subpoena https://t.co/cXIKn1PBqg $LC https://t.co/5u0tHea4st|`|1|`|20160517_11|`|YahooFinance|
|#Brexit could cost us Scotland and Northern Ireland: Tony Blair https://t.co/S4S076P1jo https://t.co/ZhMtD3dCkX|`|1|`|20160517_11|`|YahooFinance|
|U.K. inflation rate unexpectedly falls to 0.3%; core rate drops https://t.co/IiWWXkOOYR https://t.co/izTYs6iUgM|`|1|`|20160517_11|`|YahooFinance|
