|Gun suicide rates are 3.8x higher in states with high vs. low gun ownership: https://t.co/6s23ZlB1Ta https://t.co/hqcnl6ZR8w|`|3|`|20160509_23|`|ScienceNews|
|Summer months bring warm weather ? and increased lead contamination: https://t.co/x1o6jhykVf https://t.co/SqbsjYNQ7y|`|3|`|20160509_22|`|ScienceNews|
|Amazing video from @NASA of today's #mercurytransit!  https://t.co/HiGZT0GEDm|`|3|`|20160509_21|`|ScienceNews|
|The Large Hadron Collider is back in business. https://t.co/ZpywmCVcaK #RestartLHC https://t.co/Bon6Da2KBF|`|3|`|20160509_20|`|ScienceNews|
|History of road-tripping shaped camel DNA: https://t.co/ctbfpyaw0D https://t.co/6r5VtTiqPj|`|3|`|20160509_19|`|ScienceNews|
|Scientists are working to make top-secret communications completely undetectable by eavesdroppers: https://t.co/Wdv0JmJnnq|`|3|`|20160509_18|`|ScienceNews|
|Long-running lunar mission reveals moon?s surprises: https://t.co/WoDYxXqY9y https://t.co/osI1EImkVO|`|3|`|20160509_17|`|ScienceNews|
|.@SNStudents needs your help to launch a video series about the scientific method! https://t.co/ySKECItFoW https://t.co/Aw0CRf8FZ1|`|3|`|20160509_15|`|ScienceNews|
|Earth is currently sitting in the shadow of the planet Mercury: https://t.co/JQltHqx0sS https://t.co/ZtYskhMNRc|`|3|`|20160509_14|`|ScienceNews|
|+1,600 nylon plastic pieces behave as continuous fabric in this 3-D printed dress: https://t.co/aMIIqIMWCm https://t.co/5iOfsV4Pcv|`|3|`|20160509_13|`|ScienceNews|
|From 2001-2010, People with mental illness committed fewer than 5 percent of U.S. gun killings: https://t.co/ePSkJUtu6t|`|3|`|20160509_12|`|ScienceNews|
|Fort McMurray fire: This is what the city looks like now https://t.co/R6tXbCTo6D|`|5|`|20160509_22|`|HuffPostCrime|
|At least 10 killed in fighting between Turkish soldiers and PKK https://t.co/5w9vLRt8Lc|`|5|`|20160509_20|`|HuffPostCrime|
|Penn State president "appalled" by media coverage of Paterno cover-up allegations https://t.co/Lw5GQ7VOKD|`|5|`|20160509_18|`|HuffPostCrime|
|Benghazi committee turns 2 years old, but still isn?t done https://t.co/m2qcKnHax5|`|5|`|20160509_16|`|HuffPostCrime|
|Cops go beyond call of duty after thieves steal flag honoring WWII vet https://t.co/8SUxK7cWsu|`|5|`|20160509_14|`|HuffPostCrime|
|"Acid Bandit" wears ridiculous fake beard in terrifying bank heist https://t.co/cxxBWrfrCb|`|5|`|20160509_12|`|HuffPostCrime|
|Former Detroit middle school basketball coach facing new sexual conduct charges https://t.co/90i513RAMy|`|5|`|20160509_20|`|CrimeInTheD|
|New Roller Coaster Debuts Monday In Macomb County https://t.co/qCmzQklJDG|`|5|`|20160509_20|`|CrimeInTheD|
|Spotting The Signs Of Human Trafficking https://t.co/oSOeNOSKdD|`|5|`|20160509_18|`|CrimeInTheD|
|23 YEAR OLD PEDOPHILE DISEMBOWELED After Bragging Of His Crimes in Prison https://t.co/qwiYceAcsl|`|5|`|20160509_18|`|CrimeInTheD|
|Man admits sexually assaulting children under age 3 https://t.co/KV4DrQIR2N|`|5|`|20160509_18|`|CrimeInTheD|
|I-696 lane closures to start tonight https://t.co/tLTD7xZO8D|`|5|`|20160509_18|`|CrimeInTheD|
|Armed Man On Baseball Field Leads To Lockdown At Oakland County School https://t.co/DoVtDKm8jA|`|5|`|20160509_18|`|CrimeInTheD|
|Plymouth man accused of assaulting mother on Mother's Day https://t.co/EqMpoZ79tF|`|5|`|20160509_18|`|CrimeInTheD|
|New tick species spreading in Michigan https://t.co/N7F15Xbjud|`|5|`|20160509_17|`|CrimeInTheD|
|Detroit sees 2nd most violent weekend this year after 7 killed, 14 hurt https://t.co/FH4U2s3vg1|`|5|`|20160509_17|`|CrimeInTheD|
|Violent weekend in Detroit: 17 scenes, 7 dead, 14 hurt https://t.co/YDd0UxELeU|`|5|`|20160509_17|`|CrimeInTheD|
|Police: Woman Left Infant in Hot Car for Strip Club Audition https://t.co/ooM02i93fH|`|5|`|20160509_17|`|CrimeInTheD|
|Lockdown lifted at Birmingham Groves High School after police situation https://t.co/xNepyeInwG|`|5|`|20160509_17|`|CrimeInTheD|
|Kids poisoned by e-cigarettes at skyrocketing rate https://t.co/u033aivWE5|`|5|`|20160509_17|`|CrimeInTheD|
|Detroit middle school basketball coach facing additional sex charges https://t.co/EbLWUGhczO|`|5|`|20160509_17|`|CrimeInTheD|
|Vacant lots turned into outdoor education center for Detroit neighborhood https://t.co/JlMJZBJR0e|`|5|`|20160509_16|`|CrimeInTheD|
|Police speak out about dangers of legalizing marijuana in state https://t.co/jSSklelKZC|`|5|`|20160509_15|`|CrimeInTheD|
|Taylor police report 21 crimes between April 29 and May 5 https://t.co/7GpMZtOHD7|`|5|`|20160509_15|`|CrimeInTheD|
|Police: Separate Weekend Shootings Leave 6 Dead In Detroit https://t.co/W0SMnqwGuE|`|5|`|20160509_14|`|CrimeInTheD|
|Warning: The Most Violent Cities In America https://t.co/vBDNy6Rd6M|`|5|`|20160509_12|`|CrimeInTheD|
