|Mercury was just a shadow on the sun this week, but MESSENGER saw a whole lot more: https://t.co/l0CPLQS6Oh https://t.co/J0nYhH5hGs|`|3|`|20160510_23|`|ScienceNews|
|Ibises save energy by swapping spots when flying in a V formation: https://t.co/Noz6fbPin8 #WorldMigratoryBirdDay https://t.co/EAMqsL2IbA|`|3|`|20160510_22|`|ScienceNews|
|A particular wrinkle in the brain may separate a scary snake from a benign bunny: https://t.co/UlCywWK51E https://t.co/3LoyuxP1fN|`|3|`|20160510_21|`|ScienceNews|
|A popular type of heartburn medicine could hasten wear and tear of blood vessels: https://t.co/QzdqvH5cdn https://t.co/ISmunokR1v|`|3|`|20160510_20|`|ScienceNews|
|Kepler doubles the number of planets it has found, bringing its total to &gt;2,000 worlds: https://t.co/inHEapPdPL https://t.co/JznV3SImqc|`|3|`|20160510_19|`|ScienceNews|
|Good gut bacteria might not help people with Crohn?s disease: https://t.co/N1fwZxKjBR https://t.co/xBHWHHDCOM|`|3|`|20160510_18|`|ScienceNews|
|Here's more on future telescopes that will search for other worlds after @NASAKepler : https://t.co/1yOjTOloQE https://t.co/RzbMW17esz|`|3|`|20160510_17|`|ScienceNews|
|The @NASAKepler announcement more than doubles the number of known sub-Neptune- and super-Earth-sized exoplanets: https://t.co/MwhS7yXhPN|`|3|`|20160510_17|`|ScienceNews|
|The @NASAKepler space telescope has discovered 1,284 more worlds in our galaxy. Listen live to the press conference: https://t.co/mLt0BuQaCJ|`|3|`|20160510_17|`|ScienceNews|
|Want to draw migratory birds to your yard? Consider your trees: https://t.co/vhXUAb5mLo #WorldMigratoryBirdDay https://t.co/9FnovMA8iq|`|3|`|20160510_16|`|ScienceNews|
|As temperatures warm, lead contamination rises: https://t.co/eodeJ3cRmy https://t.co/7oLf3fWniC|`|3|`|20160510_15|`|ScienceNews|
|In Missouri, repealing gun law meant 16% more gun suicides than expected, analysis suggests https://t.co/rWaTGppu5u https://t.co/D3oA1iWYjR|`|3|`|20160510_15|`|ScienceNews|
|Tiny ruby-throated hummingbirds can fly 2000 km nonstop: https://t.co/Ii3eCChIrH #WorldMigratoryBirdDay https://t.co/zxa5VPO6Cv|`|3|`|20160510_14|`|ScienceNews|
|Want to send a message without anyone knowing you?re doing it? It?s possible &amp; it works for quantum messages, too: https://t.co/2bdrVMfUJB|`|3|`|20160510_12|`|ScienceNews|
|Jian Ghomeshi averts second sexual assault trial https://t.co/yT9UgwSV5f|`|5|`|20160510_23|`|HuffPostCrime|
