|The NRA endorses Donald Trump, but do its members? https://t.co/5pXesD16Th via @jjsimonCNN https://t.co/GmXC7Dive3|`|0|`|20160521_23|`|CNNPolitics|
|Hillary Clinton and Donald Trump tailor their messages to evangelical Christian Hispanics https://t.co/UIZxcQuGp4 https://t.co/E8kBuui4SK|`|0|`|20160521_23|`|CNNPolitics|
|Hillary Clinton is set to respond to Donald Trump's NRA speech in a criminal justice speech https://t.co/c8cwmknkmj https://t.co/D6mAFap9rz|`|0|`|20160521_22|`|CNNPolitics|
|Radio host Charlie Sykes says Donald Trump is reaching out to the #NeverTrump movement https://t.co/vtBTB9KhOT https://t.co/y053ESR2LS|`|0|`|20160521_22|`|CNNPolitics|
|Female WWII pilots can now be buried at Arlington National Cemetery https://t.co/0Yo6bkJHee https://t.co/NLyYETAPN7|`|0|`|20160521_21|`|CNNPolitics|
|U.S. official: Taliban leader Mullah Mansour was likely killed in an airstrike in Pakistan https://t.co/jVESNdZzpu https://t.co/e7AskiYOm9|`|0|`|20160521_21|`|CNNPolitics|
|#Breaking: A U.S. official says Taliban leader Mullah Mansour was likely killed in an airstrike https://t.co/6OZtrfIwim|`|0|`|20160521_20|`|CNNPolitics|
|#Breaking: The U.S. conducted an airstrike against Taliban leader Mullah Mansour, the Pentagon says https://t.co/yqyQ6E181t|`|0|`|20160521_20|`|CNNPolitics|
|A top U.S. commander completes his day-long secret visit to Syria https://t.co/2gyfY5vFcB via @barbarastarrcnn https://t.co/rQQQnayB7J|`|0|`|20160521_20|`|CNNPolitics|
|#Breaking: Head of U.S. Central Command has completed a day-long secret visit to Syria and is now in Amman, Jordan https://t.co/2gyfY5vFcB|`|0|`|20160521_20|`|CNNPolitics|
|Will Trump vs. Clinton be a nailbiter? https://t.co/rHN3R3tFeq via @StCollinson https://t.co/1j4PTjxDGA|`|0|`|20160521_19|`|CNNPolitics|
|Bernie Sanders says he's backing the DNC chair's primary opponent and wouldn't reappoint her to the DNC https://t.co/hJr2V6Mbxc|`|0|`|20160521_19|`|CNNPolitics|
|Sanders says he's backing DNC chair's primary opponent, wouldn't reappoint her https://t.co/zt5xiXxZFu via @Eugene_Scott and @jaketapper|`|0|`|20160521_19|`|CNNPolitics|
|Donald Trump and Hillary Clinton's record unpopularity paves the way for a VP that matters https://t.co/z6X89EYqhT https://t.co/H4umVlTDW8|`|0|`|20160521_19|`|CNNPolitics|
|Mark Cuban: I'd listen if Hillary Clinton wanted to talk about VP ? but she needs "to go more to center" https://t.co/iAXLNIsLyX|`|0|`|20160521_18|`|CNNPolitics|
|Hillary Clinton and Donald Trump tailor their messages to evangelical Christian Hispanics https://t.co/UIZxcQuGp4 https://t.co/YOZmlma62S|`|0|`|20160521_18|`|CNNPolitics|
|Jeb Bush says Donald Trump's supporters aren't a bunch of idiots https://t.co/LtA5p4Cs8s via @KilloughCNN https://t.co/qaDSZtg7zQ|`|0|`|20160521_17|`|CNNPolitics|
|Jeb Bush attempts to explain Donald Trump's rise https://t.co/LtA5p4Cs8s via @KilloughCNN https://t.co/yLiLwCqIWF|`|0|`|20160521_17|`|CNNPolitics|
|Conservatives are plotting to hold the line on social issues at the convention https://t.co/dgkXO2hCU5 https://t.co/DXUpwR6Mr7|`|0|`|20160521_16|`|CNNPolitics|
|The vetting process for Donald Trump's VP pick is expected to begin next week https://t.co/sanIYB0dYQ https://t.co/99wQd9OG8a|`|0|`|20160521_15|`|CNNPolitics|
|The NRA endorses Donald Trump, but do its members? https://t.co/5pXesD16Th via @jjsimonCNN https://t.co/6J2z0Com84|`|0|`|20160521_15|`|CNNPolitics|
|Will Trump vs. Clinton be a nailbiter? https://t.co/rHN3R3tFeq via @StCollinson https://t.co/bvuWGgwgaK|`|0|`|20160521_14|`|CNNPolitics|
|RT @stevenpsloan: Get ready for a November nailbiter via @StCollinson @CNNPolitics https://t.co/bvkiGulk23|`|0|`|20160521_14|`|CNNPolitics|
|What does Donald Trump want in a VP? His top executives take a guess https://t.co/ReIQcRGEfj  via @mj_lee https://t.co/nlRmPXxQbw|`|0|`|20160521_14|`|CNNPolitics|
|Donald Trump and Hillary Clinton's record unpopularity paves the way for a VP that matters https://t.co/z6X89EYqhT https://t.co/lYVNexpzKh|`|0|`|20160521_13|`|CNNPolitics|
|Conservatives are plotting to hold the line on social issues at the convention https://t.co/dgkXO2hCU5 https://t.co/fRFdrV4BJc|`|0|`|20160521_13|`|CNNPolitics|
|New York Times/CBS poll: Both Hillary Clinton and Donald Trump are unpopular https://t.co/K4tccG3Zcb https://t.co/dO622dU5n1|`|0|`|20160521_12|`|CNNPolitics|
|Top 25 U.S. hedge fund managers took home $13 billion last year https://t.co/o1FTMozT0p https://t.co/5IpnAkHRc5|`|1|`|20160521_23|`|YahooFinance|
|DOWNGRADE: Goldman Sachs cuts stocks to neutral @bySamRo https://t.co/oL8LQ7Xl1d https://t.co/kfXDgcs1bd|`|1|`|20160521_23|`|YahooFinance|
|CEO claims his local wine sales mirror a widely-followed economic indicator https://t.co/TUXRF5JSoo https://t.co/ID8rGzDQvZ|`|1|`|20160521_23|`|YahooFinance|
|Why Home Depot $HD is thriving despite the $AMZN Amazon-retail revolution https://t.co/YkBvbyOM3Z https://t.co/CvLBALBrvE|`|1|`|20160521_22|`|YahooFinance|
|Twitter is reportedly planning a big change that will make it friendlier to new users https://t.co/WDhVrIn4DW https://t.co/1OGYcCUeIs|`|1|`|20160521_22|`|YahooFinance|
|Apple iOS 9.3.2 has a nasty surprise https://t.co/vWg6oM1fW8 $AAPL https://t.co/BTAHNqULva|`|1|`|20160521_21|`|YahooFinance|
|Retailers are playing a 'game of chicken' with their customers https://t.co/FOgZpMDBNS $GPS $M $JWN $WMT https://t.co/UXJYRreu4u|`|1|`|20160521_20|`|YahooFinance|
|Dead tech unicorns? Not outside the U.S.: https://t.co/vvTcxaHxVs by @readDanwrite $FNF $HIG $TROW https://t.co/H00gfRq2Vf|`|1|`|20160521_20|`|YahooFinance|
|Why ESPN's new ad campaign, which mocks Netflix and Instagram, misses the mark https://t.co/9Csa9LVy3W https://t.co/WUvXZZOwQd|`|1|`|20160521_20|`|YahooFinance|
|Applebee's biggest mistake: The initiatives just weren't big enough https://t.co/iMVmTEsgqq https://t.co/0H6EJsPL4B|`|1|`|20160521_19|`|YahooFinance|
|RT @MichaelBKelley: FB Live global + dongle + projector = what a time to be alive. More info via @DanielHowley https://t.co/YBRfppMOwL http?|`|1|`|20160521_19|`|YahooFinance|
|RT @bySamRo: Snapchat video views per day in billions - SunTrust https://t.co/wRKXRy0Hl8|`|1|`|20160521_19|`|YahooFinance|
|Why @BoonePickens thinks oil is going even higher.
https://t.co/GpaEGEumOg https://t.co/GM8970z3Qk|`|1|`|20160521_19|`|YahooFinance|
|U.S., Japan disagreement on yen moves overshadows G7 meeting https://t.co/DUkKWRaFwD https://t.co/NvofTvcLmM|`|1|`|20160521_18|`|YahooFinance|
|One big reason why gold could be heading to $1500 https://t.co/w7L05JwSnd @SeanaNSmith https://t.co/pNr1tzgtuH|`|1|`|20160521_18|`|YahooFinance|
|Templeton's Mark Mobius explains why Trump won't start a trade war by @SallyPancakes https://t.co/QWnjgaoeFV https://t.co/OLKgBgcewd|`|1|`|20160521_17|`|YahooFinance|
|Here's the real story behind the Phil Mickelson insider trading case by @readDanwrite https://t.co/O8e1nMxDB9 https://t.co/GM368fjvw7|`|1|`|20160521_17|`|YahooFinance|
|401(k) fees are already low... and are heading lower https://t.co/927xcwrFBq https://t.co/W0AxUhKg07|`|1|`|20160521_16|`|YahooFinance|
|This device could revolutionize the way we treat one of the deadliest cancers in the world https://t.co/oE0fHdXLIk https://t.co/2agPgMjOCM|`|1|`|20160521_16|`|YahooFinance|
|.@RaoulGMI says today's stock market is behaving the way it did back in 2000
https://t.co/R6WBv99hLB $GSPC $DJI https://t.co/IUDdFjy1M7|`|1|`|20160521_15|`|YahooFinance|
