|Clinton and Sanders once again call for an end to deportations of Central American families https://t.co/8RfUSlQNvZ https://t.co/gUnMTo5INJ|`|0|`|20160514_11|`|CNNPolitics|
|Donald Trump on Muslim ban: "Everything is a suggestion" https://t.co/yF0a7bZwNC via @tomlobianco https://t.co/0KCrgOimI8|`|0|`|20160514_11|`|CNNPolitics|
|U.S. official: ISIS declares a state of emergency in their self-declared capital https://t.co/H5bfYz5CRx https://t.co/C0ptVv2fJW|`|0|`|20160514_10|`|CNNPolitics|
|House Republicans prepare to vote on a spending package to combat the Zika virus https://t.co/TLSEXpKAMf https://t.co/ZhokOkUTCK|`|0|`|20160514_10|`|CNNPolitics|
|The Clinton Foundation rejects allegations it steered money to a for-profit company https://t.co/Ar3jjl7ZMB https://t.co/9nt3SfAe3y|`|0|`|20160514_09|`|CNNPolitics|
|Photos reveal China has been rapidly building military outposts in the South China Sea https://t.co/qanVz0ybQf https://t.co/brITSPTXN6|`|0|`|20160514_09|`|CNNPolitics|
|The U.S. military is upping anti-ISIS activity in Libya https://t.co/Q9UnRcQwBL via @barbarastarrcnn https://t.co/sz2jSPYVHV|`|0|`|20160514_08|`|CNNPolitics|
|The first female combatant commander has been appointed to lead the US Northern Command https://t.co/nqayhiSVKq https://t.co/BHbYBiw8HG|`|0|`|20160514_08|`|CNNPolitics|
|President Obama shows support for making Election Day a holiday to increase voter turnout https://t.co/eserDSjDKg https://t.co/lK5fLStYar|`|0|`|20160514_07|`|CNNPolitics|
|GOP megadonor Sheldon Adelson lines up behind Donald Trump https://t.co/hKD8XZiHqr via @JDiamond1 https://t.co/KMlamjD0zf|`|0|`|20160514_07|`|CNNPolitics|
|The House Judiciary Committee will hold hearings on whether to impeach the IRS chief https://t.co/mcCUPxiujT https://t.co/Y1z6qsGQem|`|0|`|20160514_06|`|CNNPolitics|
|U.S. official: ISIS declares a state of emergency in their self-declared capital https://t.co/H5bfYz5CRx https://t.co/S8sWLJj27O|`|0|`|20160514_06|`|CNNPolitics|
|The Obama administration issues guidance on transgender access to school bathrooms https://t.co/Z0gE7K0OAU https://t.co/8I6MotOyww|`|0|`|20160514_05|`|CNNPolitics|
|John Boehner backs Donald Trump, adding "Thank God" Ted Cruz didn't win https://t.co/puXdO5FXDC via @Phil_Mattingly https://t.co/0yjp75SbQH|`|0|`|20160514_05|`|CNNPolitics|
|Donald Trump says until he releases his tax returns, his tax rate is "none of your business" https://t.co/PT2fFp0Jv9 https://t.co/iedE8f0Qgd|`|0|`|20160514_04|`|CNNPolitics|
|Donald Trump's women problem https://t.co/ltwxs8TvBH via @MaeveReston &amp; @ScottGloverCNN https://t.co/5FvjTTq6Er|`|0|`|20160514_04|`|CNNPolitics|
|Former Hillary Clinton press secretary: It would be a "peril" to underestimate Donald Trump https://t.co/Jwq7dQzgqS https://t.co/4PiLeJw4o1|`|0|`|20160514_03|`|CNNPolitics|
|The first female combatant commander has been appointed to lead the US Northern Command https://t.co/nqayhiSVKq https://t.co/KAofsE5q53|`|0|`|20160514_03|`|CNNPolitics|
|House Republicans prepare to vote on a spending package to combat the Zika virus https://t.co/TLSEXpKAMf https://t.co/QWXjTHMu9X|`|0|`|20160514_02|`|CNNPolitics|
|Trump's past surfaces as GOP looks forward https://t.co/UTN2lICiTF via @TeddySchleifer|`|0|`|20160514_02|`|CNNPolitics|
|U.S. official: ISIS declares a state of emergency in their self-declared capital https://t.co/H5bfYz5CRx https://t.co/tjez21yKeP|`|0|`|20160514_02|`|CNNPolitics|
|GOP megadonor Sheldon Adelson lines up behind Donald Trump https://t.co/hKD8XZiHqr via @JDiamond1 https://t.co/RPYk5kpEZ4|`|0|`|20160514_01|`|CNNPolitics|
|Now on the sidelines, Ted Cruz targets his scorn on Trump's enablers https://t.co/nboB0PvrAZ via @teddyschleifer https://t.co/tirDSJYWIF|`|0|`|20160514_01|`|CNNPolitics|
|The Homeland Security chief awards government employees for valor https://t.co/zLlzsxdsk8 https://t.co/wxFv6Bh2A0|`|0|`|20160514_00|`|CNNPolitics|
|Grassley to feds: Did 'El Chapo' enter the U.S. undetected? https://t.co/w6nYkzwi0z via @TeddySchleifer|`|0|`|20160514_00|`|CNNPolitics|
|Texas Republicans aren't quite ready to secede from the union https://t.co/SxRibPmV3i via @DaniellaMicaela https://t.co/V8JDEeGf4x|`|0|`|20160514_00|`|CNNPolitics|
|What it's like to wear $10 million of Borsheims jewelry https://t.co/RZBMZtRulA https://t.co/jdSkCpOS7s|`|1|`|20160514_11|`|YahooFinance|
|Ray Dalio?s Bridgewater dumps its stake in Amazon $AMZN https://t.co/lQDvHOUlbd https://t.co/b4QehsLreq|`|1|`|20160514_11|`|YahooFinance|
|Dan Loeb has a half a billion dollar bet on Alphabet $GOOG https://t.co/6qICYC0zO2 https://t.co/YicVNK9Q6E|`|1|`|20160514_11|`|YahooFinance|
|GBoard: Why did Google make such a good keyboard for the iPhone? @Pogue https://t.co/zk9kh4ALwb https://t.co/bzE27WCOm5|`|1|`|20160514_11|`|YahooFinance|
|CHINA WHIFFS: 3 major economic reports disappoint https://t.co/gA8LWpcogP https://t.co/A5Dwqk9oeA|`|1|`|20160514_11|`|YahooFinance|
|Bank of America: We are witnessing a stock market ?exodus? @bySamRo https://t.co/HWTiUMQtmj https://t.co/HXWeFaeBPK|`|1|`|20160514_11|`|YahooFinance|
|Warren Buffett and consortium in bid for Yahoo assets @GregRoumeliotis @FlahertyReuters https://t.co/lEcTVnNAIC https://t.co/Y84cIF0TjI|`|1|`|20160514_10|`|YahooFinance|
|Why incident response plans fail https://t.co/8YwLhsraQq|`|3|`|20160514_10|`|TechCrunch|
|Acacia soars 36% in second tech IPO of the year https://t.co/NizjjiypIw|`|3|`|20160514_09|`|TechCrunch|
|GearVR update brings much-needed native viewcapture tool to compatible phones https://t.co/8vArvzPy70|`|3|`|20160514_08|`|TechCrunch|
|3 ways tech is reinventing a surprising sector https://t.co/sTRoeI5DFJ|`|3|`|20160514_07|`|TechCrunch|
|Arizona?s Governor Ducey signs SB 1350 into law, prohibiting the ban of short-term rentals https://t.co/xTEH608XVR|`|3|`|20160514_06|`|TechCrunch|
|Making wearables more useful and smart homes less of a chore https://t.co/KMwvogiras https://t.co/ieuN73gPw8|`|3|`|20160514_05|`|TechCrunch|
