|b".@CNNSotu's State of the Cartoonion: President Obama's last laugh https://t.co/9KSkReX770 via @jaketapper #WHCD https://t.co/Fdnp6jDRDK"|`|0|`|20160501_23|`|CNNPolitics|
|b'Weekend recap: Donald Trump eyes an Indiana win and President Obama delivers jokes https://t.co/m3ofQ40ZcH https://t.co/pS823mV4bh'|`|0|`|20160501_23|`|CNNPolitics|
|b'RT @JDiamond1: Reporting today from Terre Haute, In where Donald Trump raised the stakes for the IN primary https://t.co/z6XQWJ5ZLH https:/?'|`|0|`|20160501_22|`|CNNPolitics|
|b'Malia Obama plans to attend Harvard University after a gap year https://t.co/V6qBZLX2GM via @ericbradner https://t.co/fltLNlB5BM'|`|0|`|20160501_22|`|CNNPolitics|
|b'The 2016 election, by the numbers and on the go: The CNN Politics app https://t.co/Z0yKLYnXSg\nhttps://t.co/IDmWZdSiSQ'|`|0|`|20160501_22|`|CNNPolitics|
|b'Donald Trump: "We can\'t continue to allow China to rape our country" https://t.co/vZa413ZJYD https://t.co/BB3QPRoFnM'|`|0|`|20160501_22|`|CNNPolitics|
|b"Bernie Sanders says it's not impossible to topple Hillary Clinton in the Democratic race https://t.co/oLNo53N8Wr https://t.co/D6mygjYDnP"|`|0|`|20160501_21|`|CNNPolitics|
|b'President Barack Obama drops the mic ? at #WHCD. Catch up on the highlights: https://t.co/UNL0ISUK2t https://t.co/XD0Uj5gnua'|`|0|`|20160501_21|`|CNNPolitics|
|b'Hillary Clinton on Obama\'s #WHCD joke about her: "Aunt Hillary approves" https://t.co/TLLTqg9OoM via @Deena_CNN https://t.co/Zim9gtbQdN'|`|0|`|20160501_21|`|CNNPolitics|
|b'Donald Trump ups the ante in Indiana https://t.co/Z1Banxp83a via @JDiamond1 https://t.co/RqAnF0dueD'|`|0|`|20160501_20|`|CNNPolitics|
|b'In Indiana, Donald Trump touts the endorsement of famed #Hoosiers coach Bobby Knight https://t.co/Z1Banxp83a https://t.co/RdIbi3cf99'|`|0|`|20160501_20|`|CNNPolitics|
|b'Sen. Lindsey Graham says Donald Trump\'s foreign policy would lead to "another 9/11" https://t.co/gj5VfG0ZR2 https://t.co/5yVbuHyyn5'|`|0|`|20160501_20|`|CNNPolitics|
|b'RT @Deena_CNN: Hillary Clinton responds to Obama\'s #WHCD joke about her, tweeting, "Aunt Hillary approves" https://t.co/IklyZ4OYVN https://?'|`|0|`|20160501_20|`|CNNPolitics|
|b'RT @JDiamond1: .@realDonaldTrump raises the stakes for a win in Indiana as a new poll shows him 15 points up: https://t.co/udRMAw160c'|`|0|`|20160501_19|`|CNNPolitics|
|b'Hillary Clinton blames Donald Trump for violence at his events https://t.co/dpRkjwPXKV via @danmericaCNN https://t.co/MAbbkJQBko'|`|0|`|20160501_19|`|CNNPolitics|
|b'Hillary Clinton on Donald Trump\'s foreign policy speech: "I found it disturbing" #CNNSOTU  https://t.co/CCf7IA93xI   https://t.co/UEAwTqi8WU'|`|0|`|20160501_19|`|CNNPolitics|
|b"RT @jeffzeleny: .@BernieSanders calls Sunday press conference to make clear he's still in race and intends to stay until end. https://t.co/?"|`|0|`|20160501_18|`|CNNPolitics|
|b'Bernie Sanders: We received more individual campaign contributions than any candidate https://t.co/IhOvu2jnl6 https://t.co/AvfLX9p4hZ'|`|0|`|20160501_18|`|CNNPolitics|
|b'Bernie Sanders holds a press conference one year after launching his presidential campaign https://t.co/IhOvu2AYJG https://t.co/ybxcwI2EVx'|`|0|`|20160501_18|`|CNNPolitics|
|b'RT @ukelyon: @ukelyon original piece for the story here: https://t.co/62mkcOZR7P https://t.co/kZumSISy0I'|`|0|`|20160501_18|`|CNNPolitics|
|b'Obama on bin Laden\'s death: "The American people hadn\'t forgotten" https://t.co/9EmAKZyEXj via @Nicole_CNN https://t.co/7rcQ3WfNu4'|`|0|`|20160501_18|`|CNNPolitics|
|b'The Navy begins building a new attack submarine https://t.co/F8s3dhB9RG via @ZcohenCNN https://t.co/TaaVCfGKh9'|`|0|`|20160501_17|`|CNNPolitics|
|b'President Barack Obama drops the mic ? at #WHCD. Catch up on the highlights: https://t.co/UNL0ISUK2t https://t.co/qA8dCVgSGr'|`|0|`|20160501_17|`|CNNPolitics|
|b"RT @danmericaCNN: Hillary Clinton's first stop of the day in Indianapolis: Lincoln Square Pancake House. https://t.co/GDUaPH7TuN"|`|0|`|20160501_16|`|CNNPolitics|
|b"Donald Trump's delegate hunt and how California may complicate his path https://t.co/fYX1MA21IH via @JohnKingCNN https://t.co/LCpqcr417k"|`|0|`|20160501_16|`|CNNPolitics|
|b"Bernie Sanders' $26M April haul is a dip from past months https://t.co/IhOvu2AYJG via @ericbradner https://t.co/QWbwYjHYKQ"|`|0|`|20160501_16|`|CNNPolitics|
|b'Malia Obama plans to attend Harvard University after a gap year https://t.co/V6qBZLX2GM via @ericbradner https://t.co/n6sLe2b9MC'|`|0|`|20160501_15|`|CNNPolitics|
|b'Hillary Clinton on Trump: I have experience with men who "get off the reservation" #CNNSOTU https://t.co/9lTjyDizBH https://t.co/PaLijD6qw5'|`|0|`|20160501_15|`|CNNPolitics|
|b"Trump says if he defeats Cruz in Indiana, he'll seal the GOP presidential nomination https://t.co/9d6CPXXlsJ https://t.co/eOwF5M6tgf"|`|0|`|20160501_15|`|CNNPolitics|
|b'#Breaking: Malia Obama plans to attend college at Harvard University after a gap year https://t.co/6OZtrfIwim'|`|0|`|20160501_15|`|CNNPolitics|
|b'Michael Bloomberg urges college students to reject "demagogues" in the 2016 race https://t.co/MORfD4zCE1 https://t.co/FEOv3uSoPR'|`|0|`|20160501_15|`|CNNPolitics|
|b'The Donald Trump campaign accuses the Arizona GOP of stealing the delegate election https://t.co/7zId9kSG4j https://t.co/buisyOwfze'|`|0|`|20160501_14|`|CNNPolitics|
|b'Poll: Donald Trump is way ahead of Ted Cruz in Indiana https://t.co/VJcqUxSpCn via @ericbradner https://t.co/4OZzSuplEx'|`|0|`|20160501_14|`|CNNPolitics|
|b'Obama on bin Laden\'s death: "The American people hadn\'t forgotten" https://t.co/9EmAKZyEXj via @Nicole_CNN https://t.co/v0Z3XjQTq8'|`|0|`|20160501_14|`|CNNPolitics|
|b'Ted Cruz takes on Caitlyn Jenner over his bathroom comments https://t.co/REEVVCAuwH via @Eugene_Scott #CNNSOTU https://t.co/LAjXng5w8H'|`|0|`|20160501_14|`|CNNPolitics|
|b'Cruz on transgender bathroom issue: "This is the height of political correctness" #CNNSOTU https://t.co/6OZtrfIwim https://t.co/LAjXng5w8H'|`|0|`|20160501_13|`|CNNPolitics|
|b'Ted Cruz on Carly Fiorina: "I have gotten to know and respect Carly" #CNNSOTU https://t.co/6OZtrfIwim https://t.co/rGEuxP3dn5'|`|0|`|20160501_13|`|CNNPolitics|
|b'Ted Cruz: "It\'s been a very good week for us" #CNNSOTU https://t.co/6OZtrfIwim https://t.co/W4ZIxvB7GD'|`|0|`|20160501_13|`|CNNPolitics|
|b'Hillary Clinton on Trump: I have experience with men who "get off the reservation" #CNNSOTU https://t.co/9lTjyDizBH https://t.co/PaLijD6qw5'|`|0|`|20160501_13|`|CNNPolitics|
|b'Hillary Clinton on Donald Trump\'s foreign policy speech: "I found it disturbing" #CNNSOTU https://t.co/CCf7IzRsGa  https://t.co/UEAwTq0y5m'|`|0|`|20160501_13|`|CNNPolitics|
|b'Hillary Clinton on #CNNSOTU: I consider myself on the path that leads to the nomination https://t.co/qkHGwiHFje https://t.co/gRZwRcN6t2'|`|0|`|20160501_13|`|CNNPolitics|
|b'#CNNSOTU has begun. Tune in ? https://t.co/mJt5gbXS6b https://t.co/xryYHKr10q'|`|0|`|20160501_13|`|CNNPolitics|
|b'Michael Bloomberg urges college students to reject "demagogues" in the 2016 race https://t.co/MORfD4zCE1 https://t.co/bw3pBLe5yI'|`|0|`|20160501_12|`|CNNPolitics|
|b'Glenn Beck covers his face in Cheetos dust to mimic Donald Trump https://t.co/D98lAt51Yq via @Eugene_Scott https://t.co/trkkkFPurM'|`|0|`|20160501_12|`|CNNPolitics|
|b'Who should Donald Trump pick as his running mate if he becomes the GOP nominee? #InsidePolitics https://t.co/1Qx3Yir3fu'|`|0|`|20160501_12|`|CNNPolitics|
|b"Donald Trump's new target: Bernie Sanders supporters https://t.co/W5jdadJYtR via @mj_lee https://t.co/IaaHdILJap"|`|0|`|20160501_12|`|CNNPolitics|
|b'In delegates per dollar, Donald Trump crushes the field https://t.co/XfmhAisGXF https://t.co/I9YT2tBHDz'|`|1|`|20160501_23|`|YahooFinance|
|b'The CEO of billion-dollar yogurt Chobani gave up to 10% of the company to his employees https://t.co/K2ShdlnsH2 https://t.co/kn7til88pG'|`|1|`|20160501_23|`|YahooFinance|
|b'4 lies we tell ourselves that can sabotage our retirement https://t.co/UyHCF8L6c9 https://t.co/ahOQ1qbtGe'|`|1|`|20160501_22|`|YahooFinance|
|b'Saving your money in the NFL is even harder than playing in the NFL https://t.co/CBY87oPo8t https://t.co/At9XE0myye'|`|1|`|20160501_22|`|YahooFinance|
